,Unnamed: 0,Title,Company,Job_Type,Job_Link,Details,Day_Posted,Country,Governorate,City,Class,score
1228,1228,Warehouse Internship,Prometeon Tyres Group â€“ Egypt  (Ex-Pirelli Tyres Egypt),Internship,https://wuzzuf.net/internship/D4SdVEVbTrqh-Warehouse-Internship-Prometeon-Tyres-Group-â€“-Egypt-Ex-Pirelli-Tyres-Egypt-Alexandria-Egypt,"Prometeon Tyres Group â€“ Egypt  (Ex-Pirelli Tyres Egypt) - Ameria, Alexandria, Egypt 1 month ago",,Egypt, Alexandria,Ameria,Data Entry,0.3199883699417114
1229,1229,IT System Administrator,Selah ElTelmeez For Publishing & printing,Full Time,https://wuzzuf.net/jobs/p/r91IkN5q5hTx-IT-System-Administrator-Selah-ElTelmeez-For-Publishing-printing-Cairo-Egypt,"Selah ElTelmeez For Publishing & printing - Obour City, Cairo, Egypt 1 month ago",,Egypt, Cairo,Obour City,Data Entry,0.2394682765007019
1230,1230,AP Accountant,Target Recruitment  & HR Solutions ,Full Time,https://wuzzuf.net/jobs/p/TEuAZ8gIbTG1-AP-Accountant-Target-Recruitment-HR-Solutions-Alexandria-Egypt,"Target Recruitment  & HR Solutions  - Alexandria, Egypt 1 month ago",,Egypt,Alexandria,,Business Analyst,0.3322259783744812
1231,1231,Business Analyst,Amasi,Full Time,https://wuzzuf.net/jobs/p/EtmVMZZwgBDw-Business-Analyst-Amasi-Cairo-Egypt,"Amasi - Cairo, Egypt 1 month ago",,Egypt,Cairo,,Business Analyst,0.9647817611694336
1232,1232,Cloud Solutions Sales Manager,Confidential,Full Time,https://wuzzuf.net/jobs/p/oFZEyIjou2QC-Cloud-Solutions-Sales-Manager-Giza-Egypt,"Confidential - 6th of October, Giza, Egypt 1 month ago",,Egypt, Giza,,Business Analyst,0.23446312546730042
1233,1233,Financial Planning & Controlling Intern,Prometeon Tyres Group â€“ Egypt  (Ex-Pirelli Tyres Egypt),Internship,https://wuzzuf.net/internship/MCYmkm0kPV5w-Financial-Planning-Controlling-Intern-Prometeon-Tyres-Group-â€“-Egypt-Ex-Pirelli-Tyres-Egypt-Alexandria-Egypt,"Prometeon Tyres Group â€“ Egypt  (Ex-Pirelli Tyres Egypt) - Alexandria, Egypt 1 month ago",,Egypt,Alexandria,,Business Analyst,0.5503143668174744
1234,1234,Investor Relations exchange,Copper investment ,Full Time,https://wuzzuf.net/jobs/p/72YR3QtD5WOy-Investor-Relations-exchange-Copper-investment-Giza-Egypt,"Copper investment  - 6th of October, Giza, Egypt 28 days ago",,Egypt, Giza,,Business Analyst,0.25140002369880676
1235,1235,Senior Business Analyst,BBI-Consultancy,Full Time,https://wuzzuf.net/jobs/p/Y020WTBtdLgv-Senior-Business-Analyst-BBI-Consultancy-Cairo-Egypt,"BBI-Consultancy - Nasr City, Cairo, Egypt 2 months ago",,Egypt, Cairo,Nasr City,Business Analyst,0.9675832390785217
1236,1236,Marketing Specialist,Hands of Hope Physical Therapy & Wellness,Full Time,https://wuzzuf.net/jobs/p/DW5AbEaaDRD7-Marketing-Specialist-Hands-of-Hope-Physical-Therapy-Wellness-Cairo-Egypt,"Hands of Hope Physical Therapy & Wellness - Cairo, Egypt 29 days ago",,Egypt,Cairo,,Business Analyst,0.3644478917121887
1237,1237,Vessel Operator- Damietta,Ibramar shipping Co,Full Time,https://wuzzuf.net/jobs/p/6iZ5uzdMRoBw-Vessel-Operator--Damietta-Ibramar-shipping-Co-Damietta-Egypt,"Ibramar shipping Co - New Damietta, Damietta, Egypt 29 days ago",,Egypt, Damietta,New Damietta,Data Entry,0.20017006993293762
1238,1238,Full Stack Developer,Confidential,Full Time,https://wuzzuf.net/jobs/p/1BhVpG4fktD9-Full-Stack-Developer-Cairo-Egypt,"Confidential - Cairo, Egypt 29 days ago",,Egypt,Cairo,,Data Architect,0.19395746290683746
1239,1239,CFO,OTI ESTATE,Full Time,https://wuzzuf.net/jobs/p/dDblksmmgmPY-CFO-OTI-ESTATE-Cairo-Egypt,"OTI ESTATE - Nasr City, Cairo, Egypt 1 month ago",,Egypt, Cairo,Nasr City,Business Analyst,0.265866219997406
1240,1240,Temporal Internal Auditor,Accounting Group,Freelance / Project,https://wuzzuf.net/jobs/p/AYI5mcS8xXOc-Temporal-Internal-Auditor-Accounting-Group-Cairo-Egypt,"Accounting Group - Cairo, Egypt 1 month ago",,Egypt,Cairo,,Business Analyst,0.38682547211647034
1241,1241,Supply Planning Specialist,Nile Projects & Trading,Full Time,https://wuzzuf.net/jobs/p/uLrBUL998r01-Supply-Planning-Specialist-Nile-Projects-Trading-Alexandria-Egypt,"Nile Projects & Trading - Alexandria, Egypt 1 month ago",,Egypt,Alexandria,,Business Analyst,0.3904985785484314
1242,1242,Cost controller Supervisor,Growxcel,Full Time,https://wuzzuf.net/jobs/p/EYV4K1BLAnBd-Cost-controller-Supervisor-Growxcel-Giza-Egypt,"Growxcel - Dokki, Giza, Egypt 1 month ago",,Egypt, Giza,Dokki,Business Analyst,0.3193374276161194
1243,1243,Planning engineer section head,Mobica,Full Time,https://wuzzuf.net/jobs/p/wdABCb5jZoFk-Planning-engineer-section-head-Mobica-Giza-Egypt,"Mobica - Abu Rawash, Giza, Egypt 1 month ago",,Egypt, Giza,Abu Rawash,Business Analyst,0.4830261766910553
1244,1244,IT Administrator,Infotech,Full Time,https://wuzzuf.net/jobs/p/zJZpOSIDjMNS-IT-Administrator-Infotech-Cairo-Egypt,"Infotech - Nasr City, Cairo, Egypt 1 month ago",,Egypt, Cairo,Nasr City,Data Entry,0.2170964926481247
1245,1245,Technical Lead Full Stack,webSTDY,Full Time,https://wuzzuf.net/jobs/p/j9r5RobbaBnl-Technical-Lead-Full-Stack-webSTDY-Giza-Egypt,"webSTDY - Mohandessin, Giza, Egypt 1 month ago",,Egypt, Giza,Mohandessin,Business Analyst,0.22671209275722504
1246,1246,Creative Manager,Tadarab,Full Time,https://wuzzuf.net/jobs/p/kRNms586HMPd-Creative-Manager-Tadarab-Alexandria-Egypt,"Tadarab - Victoria, Alexandria, Egypt 30 days ago",,Egypt, Alexandria,Victoria,Business Analyst,0.239557147026062
1247,1247,Sales Logistics Specialist,A Daimler Company,Full Time,https://wuzzuf.net/jobs/p/e1xVfxh0GlZC-Sales-Logistics-Specialist-A-Daimler-Company-Cairo-Egypt,"A Daimler Company - Cairo, Egypt 30 days ago",,Egypt,Cairo,,Business Analyst,0.27351272106170654
1248,1248,Business Development Manager - North Africa,Linksys,Full Time,https://wuzzuf.net/jobs/p/gzwDNUd2FQMB-Business-Development-Manager---North-Africa-Linksys-Cairo-Egypt,"Linksys - Cairo, Egypt 30 days ago",,Egypt,Cairo,,Business Analyst,0.3897746503353119
1249,1249,Service Delivery Manager,DXC,Full Time,https://wuzzuf.net/jobs/p/CuaCzcWSNvWm-Service-Delivery-Manager-DXC-Cairo-Egypt,"DXC - Cairo, Egypt 30 days ago",,Egypt,Cairo,,Data Entry,0.1991499960422516
1250,1250,Tax & Legal Services - Transfer Pricing - Associate - Cairo,PwC Middle East,Full Time,https://wuzzuf.net/jobs/p/1w2AthQ1z0t2-Tax-Legal-Services---Transfer-Pricing---Associate---Cairo-PwC-Middle-East-Cairo-Egypt,"PwC Middle East - Cairo, Egypt 30 days ago",,Egypt,Cairo,,Business Analyst,0.6002606749534607
1251,1251,Corporate Account Executive,Aman,Full Time,https://wuzzuf.net/jobs/p/baRpoDVoj6a5-Corporate-Account-Executive-Aman-Cairo-Egypt,"Aman - Cairo, Egypt 30 days ago",,Egypt,Cairo,,Business Analyst,0.3590049147605896
1252,1252,TLS - MERC - Correspondence Coordinator - Associate - Cairo,PwC Middle East,Full Time,https://wuzzuf.net/jobs/p/nO1XiGzk9VG0-TLS---MERC---Correspondence-Coordinator---Associate---Cairo-PwC-Middle-East-Cairo-Egypt,"PwC Middle East - Cairo, Egypt 30 days ago",,Egypt,Cairo,,Business Analyst,0.2142418771982193
1253,1253,Client Service Risk Administrator,McKinsey & Company,Full Time,https://wuzzuf.net/jobs/p/2rVDhjHnHJbp-Client-Service-Risk-Administrator-McKinsey-Company-Cairo-Egypt,"McKinsey & Company - Cairo, Egypt 30 days ago",,Egypt,Cairo,,Business Analyst,0.26082372665405273
1254,1254,Content Strategy Manager,Tadarab,Full Time,https://wuzzuf.net/jobs/p/a4WDKU3Z2HWC-Content-Strategy-Manager-Tadarab-Alexandria-Egypt,"Tadarab - Victoria, Alexandria, Egypt 30 days ago",,Egypt, Alexandria,Victoria,Business Analyst,0.25814881920814514
1255,1255,Marketing Manager,Elsaba AutoService,Full Time,https://wuzzuf.net/jobs/p/6pZz99rPl3h9-Marketing-Manager-Elsaba-AutoService-Cairo-Egypt,"Elsaba AutoService - New Cairo, Cairo, Egypt 1 month ago",,Egypt, Cairo,New Cairo,Business Analyst,0.3620563745498657
1256,1256,System Operations Engineer,Fawry for Banking Technology and Electronic Payments S.A.E,Full Time,https://wuzzuf.net/jobs/p/Fn3u9J7qrWaA-System-Operations-Engineer-Fawry-for-Banking-Technology-and-Electronic-Payments-S-A-E-Giza-Egypt,"Fawry for Banking Technology and Electronic Payments S.A.E - Smart Village, Giza, Egypt 30 days ago",,Egypt, Giza,Smart Village,Data Entry,0.17821098864078522
1257,1257,Digital Marketing Coordinator,Capital Guard,Full Time,https://wuzzuf.net/jobs/p/VEN2V7CBrJ53-Digital-Marketing-Coordinator-Capital-Guard-Cairo-Egypt,"Capital Guard - Sheraton, Cairo, Egypt 30 days ago",,Egypt, Cairo,Sheraton,Data Entry,0.20877620577812195
1258,1258,HSE Manager,Confidential,Full Time,https://wuzzuf.net/jobs/p/OPO4MvM6FABE-HSE-Manager-Cairo-Egypt,"Confidential - Obour City, Cairo, Egypt 30 days ago",,Egypt, Cairo,Obour City,Data Entry,0.2386159598827362
1259,1259,Senior IT System Adminstrator (El-Mohandsen),SSC Egypt,Full Time,https://wuzzuf.net/jobs/p/7AmtL9ynjdxL-Senior-IT-System-Adminstrator-El-Mohandsen-SSC-Egypt-Cairo-Egypt,"SSC Egypt - Cairo, Egypt 30 days ago",,Egypt,Cairo,,Data Architect,0.2109157294034958
1260,1260,Director of Operations - Real Estate Sector,Sharm Dreams Group ,Full Time,https://wuzzuf.net/jobs/p/DeeCyewv0AAV-Director-of-Operations---Real-Estate-Sector-Sharm-Dreams-Group-Giza-Egypt,"Sharm Dreams Group  - Giza, Giza, Egypt 30 days ago",,Egypt, Giza,,Business Analyst,0.24885663390159607
1261,1261,Senior Developer,Post Distribution Company ,Full Time,https://wuzzuf.net/jobs/p/zj7wa2IoifnY-Senior-Developer-Post-Distribution-Company-Cairo-Egypt,"Post Distribution Company  - Maadi, Cairo, Egypt 30 days ago",,Egypt, Cairo,Maadi,Data Scientist,0.22653426229953766
1262,1262,Human Resource Administrator,cl  plastic and pipe,Full Time,https://wuzzuf.net/jobs/p/baRNkFch6X3P-Human-Resource-Administrator-cl-plastic-and-pipe-Cairo-Egypt,"cl  plastic and pipe - New Cairo, Cairo, Egypt 30 days ago",,Egypt, Cairo,New Cairo,Business Analyst,0.26142382621765137
1263,1263,Senior OD Specialist,Sky Holding,Full Time,https://wuzzuf.net/jobs/p/n8VYVcweE02D-Senior-OD-Specialist-Sky-Holding-Cairo-Egypt,"Sky Holding - Maadi, Cairo, Egypt 30 days ago",,Egypt, Cairo,Maadi,Data Scientist,0.3267418444156647
1264,1264,Accountant- Ledger,cl  plastic and pipe,Full Time,https://wuzzuf.net/jobs/p/Shkg4hRFYmcA-Accountant--Ledger-cl-plastic-and-pipe-Cairo-Egypt,"cl  plastic and pipe - New Cairo, Cairo, Egypt 1 month ago",,Egypt, Cairo,New Cairo,Business Analyst,0.5749723315238953
1265,1265,Business Development Section Head,Cairo Three A  Poultry ,Full Time,https://wuzzuf.net/jobs/p/RJ0D6JEWyH9Q-Business-Development-Section-Head-Cairo-Three-A-Poultry-Cairo-Egypt,"Cairo Three A  Poultry  - New Cairo, Cairo, Egypt 1 month ago",,Egypt, Cairo,New Cairo,Business Analyst,0.39539074897766113
1266,1266,Senior SEO Specialist,Be Group,Full Time,https://wuzzuf.net/jobs/p/hC8ScfGD8xXI-Senior-SEO-Specialist-Be-Group-Cairo-Egypt,"Be Group - Cairo, Egypt 1 month ago",,Egypt,Cairo,,Business Analyst,0.2169506698846817
1267,1267,Procurement Manager,Measuresoft oil and gas Services   ,Full Time,https://wuzzuf.net/jobs/p/CrfIlHDZ8OzP-Procurement-Manager-Measuresoft-oil-and-gas-Services-Cairo-Egypt,"Measuresoft oil and gas Services    - New Cairo, Cairo, Egypt 1 month ago",,Egypt, Cairo,New Cairo,Business Analyst,0.23587556183338165
1268,1268,Accountant,Hi-Q Academy,Full Time,https://wuzzuf.net/jobs/p/7qQ72x5mB26y-Accountant-Hi-Q-Academy-Cairo-Egypt,"Hi-Q Academy - Nasr City, Cairo, Egypt 1 month ago",,Egypt, Cairo,Nasr City,Business Analyst,0.4310828149318695
1269,1269,HR Generalist,Roxy Plast,Full Time,https://wuzzuf.net/jobs/p/0efUud2WC9Kh-HR-Generalist-Roxy-Plast-Cairo-Egypt,"Roxy Plast - Heliopolis, Cairo, Egypt 1 month ago",,Egypt, Cairo,,Business Analyst,0.373844712972641
1270,1270,Warehouse Manager,Confidential,Full Time,https://wuzzuf.net/jobs/p/oMqUd8YmcPje-Warehouse-Manager-Cairo-Egypt,"Confidential - Nasr City, Cairo, Egypt 1 month ago",,Egypt, Cairo,Nasr City,Data Entry,0.2883947193622589
1271,1271,Sales Coordinator,Confidential,Full Time,https://wuzzuf.net/jobs/p/bGW353pPs8bJ-Sales-Coordinator-Cairo-Egypt,"Confidential - Nasr City, Cairo, Egypt 1 month ago",,Egypt, Cairo,Nasr City,Business Analyst,0.34882980585098267
1272,1272,Senior java developer - onsite,Edentech,Full Time,https://wuzzuf.net/jobs/p/jbvEfM2mYDzl-Senior-java-developer---onsite-Edentech-Cairo-Egypt,"Edentech - Heliopolis, Cairo, Egypt 1 month ago",,Egypt, Cairo,,Data Engineer,0.21321435272693634
1273,1273,Recruitment Specialist,SE Wiring Systems EGYPT,Full Time,https://wuzzuf.net/jobs/p/0tqTllyhNZvE-Recruitment-Specialist-SE-Wiring-Systems-EGYPT-Cairo-Egypt,"SE Wiring Systems EGYPT - 10th of Ramadan City, Cairo, Egypt 1 month ago",,Egypt, Cairo,,Business Analyst,0.2293597310781479
1274,1274,Market Intelligence Assistant,Food Export Council,Full Time,https://wuzzuf.net/jobs/p/W32MtLd6W7Q9-Market-Intelligence-Assistant-Food-Export-Council-Cairo-Egypt,"Food Export Council - Maadi, Cairo, Egypt 2 months ago",,Egypt, Cairo,Maadi,Data Analyst,0.3229406476020813
1275,1275,Microsoft Power Platform Developer,Confidential,Full Time,https://wuzzuf.net/jobs/p/Df4KMoMWMkAr-Microsoft-Power-Platform-Developer-Cairo-Egypt,"Confidential - New Cairo, Cairo, Egypt 2 months ago",,Egypt, Cairo,New Cairo,Data Entry,0.18473249673843384
1276,1276,Store Keeper,Marmonil Marble & Granite,Full Time,https://wuzzuf.net/jobs/p/RN6L8tp42qAv-Store-Keeper-Marmonil-Marble-Granite-Cairo-Egypt,"Marmonil Marble & Granite - New Cairo, Cairo, Egypt 1 month ago",,Egypt, Cairo,New Cairo,Data Entry,0.461469441652298
1277,1277,Senior WordPress/PHP/Backend Developer,Shahbandr,Full Time,https://wuzzuf.net/jobs/p/ep7wY5svXYmO-Senior-WordPressPHPBackend-Developer-Shahbandr-Giza-Egypt,"Shahbandr - Sheikh Zayed, Giza, Egypt 1 month ago",,Egypt, Giza,Sheikh Zayed,Data Entry,0.19688235223293304
1278,1278,Supply Chain Manager,Confidential,Full Time,https://wuzzuf.net/jobs/p/mK0V05OP88uX-Supply-Chain-Manager-Beheira-Egypt,"Confidential - Beheira, Egypt 1 month ago",,Egypt,Beheira,,Data Entry,0.2308887392282486
1279,1279,IT Specialist,Loc-Camp,Full Time,https://wuzzuf.net/jobs/p/SLV5GMFwnnOV-IT-Specialist-Loc-Camp-Giza-Egypt,"Loc-Camp - Haram, Giza, Egypt 1 month ago",,Egypt, Giza,Haram,Data Architect,0.22991721332073212
1280,1280,Umrah and Haij System Administrator,Sweet Memory travel,Full Time,https://wuzzuf.net/jobs/p/jJWvEJpYXYE6-Umrah-and-Haij-System-Administrator-Sweet-Memory-travel-Cairo-Egypt,"Sweet Memory travel - Heliopolis, Cairo, Egypt 1 month ago",,Egypt, Cairo,,Business Analyst,0.2251421958208084
1281,1281,HR Associate,Nour Eldin Elsherif for Trading vehicles,Internship,https://wuzzuf.net/internship/3GMqT3cBKnJf-HR-Associate-Nour-Eldin-Elsherif-for-Trading-vehicles-Giza-Egypt,"Nour Eldin Elsherif for Trading vehicles - Sheikh Zayed, Giza, Egypt 1 month ago",,Egypt, Giza,Sheikh Zayed,Business Analyst,0.3770018219947815
1282,1282,Software Business Analyst - Job Description,BRISK Business Inc.,Full Time,https://wuzzuf.net/jobs/p/TJnBC2Y5tw6t-Software-Business-Analyst---Job-Description-BRISK-Business-Inc-Cairo-Egypt,"BRISK Business Inc. - New Cairo, Cairo, Egypt 1 month ago",,Egypt, Cairo,New Cairo,Business Analyst,0.9569340348243713
1283,1283,Accountant,RAQMU for Building and Construction,Full Time,https://wuzzuf.net/jobs/p/4YOTrQ60TswB-Accountant-RAQMU-for-Building-and-Construction-Cairo-Egypt,"RAQMU for Building and Construction - Cairo, Egypt 1 month ago",,Egypt,Cairo,,Business Analyst,0.4310828149318695
1284,1284,Sales Manager,TMA For Industrial Supplies,Full Time,https://wuzzuf.net/jobs/p/y8sUEbi3l94o-Sales-Manager-TMA-For-Industrial-Supplies-Cairo-Egypt,"TMA For Industrial Supplies - Nasr City, Cairo, Egypt 1 month ago",,Egypt, Cairo,Nasr City,Business Analyst,0.35471948981285095
1285,1285,Material Planner,Halwani Bros,Full Time,https://wuzzuf.net/jobs/p/iAP29kGMZprp-Material-Planner-Halwani-Bros-Cairo-Egypt,"Halwani Bros - 10th of Ramadan City, Cairo, Egypt 1 month ago",,Egypt, Cairo,,Business Analyst,0.3869161009788513
1286,1286,Junior Accountant,Nour Eldin Elsherif for Trading vehicles,Full Time,https://wuzzuf.net/jobs/p/mPbixeZBx6Yw-Junior-Accountant-Nour-Eldin-Elsherif-for-Trading-vehicles-Giza-Egypt,"Nour Eldin Elsherif for Trading vehicles - Sheikh Zayed, Giza, Egypt 1 month ago",,Egypt, Giza,Sheikh Zayed,Business Analyst,0.40766945481300354
1287,1287,Personnel & Payroll Supervisor,Confidential,Full Time,https://wuzzuf.net/jobs/p/xg3EOBI20JGm-Personnel-Payroll-Supervisor-Giza-Egypt,"Confidential - Sheikh Zayed, Giza, Egypt 1 month ago",,Egypt, Giza,Sheikh Zayed,Business Analyst,0.22370168566703796
1288,1288,Call Center Supervisor ( Out Bound ),Nahdet Misr Publishing Group,Full Time,https://wuzzuf.net/jobs/p/UM3hhOiszcJ4-Call-Center-Supervisor-Out-Bound-Nahdet-Misr-Publishing-Group-Giza-Egypt,"Nahdet Misr Publishing Group - Mohandessin, Giza, Egypt 1 month ago",,Egypt, Giza,Mohandessin,Business Analyst,0.23187156021595
1289,1289,Senior Electrical Technical Office And Site Engineer,Emco Tech,Full Time,https://wuzzuf.net/jobs/p/lFOpM355ZvWy-Senior-Electrical-Technical-Office-And-Site-Engineer-Emco-Tech-Cairo-Egypt,"Emco Tech - Sheraton, Cairo, Egypt 1 month ago",,Egypt, Cairo,Sheraton,Business Analyst,0.1966918557882309
1290,1290,Document Controller,TIC,Full Time,https://wuzzuf.net/jobs/p/DV0aQr3T3gvG-Document-Controller-TIC-Cairo-Egypt,"TIC - Cairo, Egypt 1 month ago",,Egypt,Cairo,,Data Entry,0.23323751986026764
1291,1291,Warehouse Manager,Confidential,Full Time,https://wuzzuf.net/jobs/p/ddi8kiyaXwUY-Warehouse-Manager-Cairo-Egypt,"Confidential - Obour City, Cairo, Egypt 1 month ago",,Egypt, Cairo,Obour City,Data Entry,0.2883947193622589
1292,1292,Senior Talent Acquisition,ORGANI GROUP,Full Time,https://wuzzuf.net/jobs/p/q7SiTsBo7oCf-Senior-Talent-Acquisition-ORGANI-GROUP-Cairo-Egypt,"ORGANI GROUP - New Cairo, Cairo, Egypt 1 month ago",,Egypt, Cairo,New Cairo,Business Analyst,0.2638600766658783
1293,1293,Social Media Specialist,Selema Gold,Full Time,https://wuzzuf.net/jobs/p/VFlU5LoMUHWI-Social-Media-Specialist-Selema-Gold-Cairo-Egypt,"Selema Gold - Nasr City, Cairo, Egypt 1 month ago",,Egypt, Cairo,Nasr City,Business Analyst,0.1891133189201355
1294,1294,Digital Sales Executive,Brandy Agency ,Full Time,https://wuzzuf.net/jobs/p/LvCPurJe888g-Digital-Sales-Executive-Brandy-Agency-Giza-Egypt,"Brandy Agency  - 6th of October, Giza, Egypt 1 month ago",,Egypt, Giza,,Data Analyst,0.19363100826740265
1295,1295,Warehouse Manager,Shotmed,Full Time,https://wuzzuf.net/jobs/p/xayaZjRTUb4V-Warehouse-Manager-Shotmed-Cairo-Egypt,"Shotmed - 15th May City, Cairo, Egypt 1 month ago",,Egypt, Cairo,,Data Entry,0.2883947193622589
1296,1296,Senior Dot Net Full Stack Developer,Confidential,Full Time,https://wuzzuf.net/jobs/p/zfw2g63RLYbJ-Senior-Dot-Net-Full-Stack-Developer-Giza-Egypt,"Confidential - 6th of October, Giza, Egypt 1 month ago",,Egypt, Giza,,Data Engineer,0.32278120517730713
1297,1297,Sales Marketing Executive,mont,Full Time,https://wuzzuf.net/jobs/p/uQVE491CelOF-Sales-Marketing-Executive-mont-Giza-Egypt,"mont - Giza, Egypt 1 month ago",,Egypt,Giza,,Business Analyst,0.2824687063694
1299,1299,Senior Software Engineer - PHP,Seena - Ø³ÙŠÙ†Ø§,Full Time,https://wuzzuf.net/jobs/p/HJ27pnIrCiBH-Senior-Software-Engineer---PHP-Seena---Ø³ÙŠÙ†Ø§-Cairo-Egypt,"Seena - Ø³ÙŠÙ†Ø§ - Nasr City, Cairo, Egypt 1 month ago",,Egypt, Cairo,Nasr City,Data Entry,0.2155921757221222
1300,1300,Document Controller ( Construction ),Leeds,Full Time,https://wuzzuf.net/jobs/p/VK3NOIJPWCB5-Document-Controller-Construction-Leeds-Giza-Egypt,"Leeds - Sheikh Zayed, Giza, Egypt 1 month ago",,Egypt, Giza,Sheikh Zayed,Data Entry,0.21482039988040924
1301,1301,Assistant,Customizy.eg,Full Time,https://wuzzuf.net/jobs/p/iEBBcIW6fWm3-Assistant-Customizy-eg-Cairo-Egypt,"Customizy.eg - Nasr City, Cairo, Egypt 1 month ago",,Egypt, Cairo,Nasr City,Business Analyst,0.21596239507198334
1302,1302,Senior Sales Executive,Brandy Agency ,Full Time,https://wuzzuf.net/jobs/p/yUmrhvsY5JOG-Senior-Sales-Executive-Brandy-Agency-Giza-Egypt,"Brandy Agency  - 6th of October, Giza, Egypt 1 month ago",,Egypt, Giza,,Business Analyst,0.26826268434524536
1303,1303,Planning Engineer,Construction Management Systems,Full Time,https://wuzzuf.net/jobs/p/v3uJjEerTAx0-Planning-Engineer-Construction-Management-Systems-Cairo-Egypt,"Construction Management Systems - Helwan, Cairo, Egypt 1 month ago",,Egypt, Cairo,Helwan,Business Analyst,0.3493908941745758
1304,1304,Human Capital Specialist,Venus International Free Zone ,Full Time,https://wuzzuf.net/jobs/p/8qVveT3OAIr6-Human-Capital-Specialist-Venus-International-Free-Zone-Alexandria-Egypt,"Venus International Free Zone  - Dkhaila, Alexandria, Egypt 1 month ago",,Egypt, Alexandria,,Business Analyst,0.3452019691467285
1305,1305,Business Process Management (BPM) Specialist / Senior BPM Specialist,Venus International Free Zone ,Full Time,https://wuzzuf.net/jobs/p/5uTVbbIKXX8P-Business-Process-Management-BPM-Specialist-Senior-BPM-Specialist-Venus-International-Free-Zone-Alexandria-Egypt,"Venus International Free Zone  - Dkhaila, Alexandria, Egypt 1 month ago",,Egypt, Alexandria,,Business Analyst,0.2894829511642456
1306,1306,Trade Marketing executive,Alarabia Group,Full Time,https://wuzzuf.net/jobs/p/mW8FstG6Ig5j-Trade-Marketing-executive-Alarabia-Group-Cairo-Egypt,"Alarabia Group - 10th of Ramadan City, Cairo, Egypt 1 month ago",,Egypt, Cairo,,Business Analyst,0.2735224962234497
